exp_id,algorithm,algorithm_name,num_cameras,num_classes,frequency,energy_capacity,recharge_rate,accuracy_threshold,duration,run,runtime,overall_accuracy,recent_accuracy,accuracy_std,accuracy_improvement,energy_violations,accuracy_violations,avg_energy,min_energy_ever,energy_variance,energy_sustainability,avg_cameras_per_event,total_classifications,successful_classifications,classification_rate,jains_fairness,participation_variance,max_participation,min_participation,gini_coefficient,convergence_time,stability_score,adaptation_rate,avg_collective_accuracy,accuracy_consistency,response_time_avg
82,random,Random,10,3,0.1,1000,10,0.8,2000,1,0.036303043365478516,0.4734042553191489,0.5,0.0,0.0,0,0,939.372942330748,950.0,56.25,1.0,3.2,188,89,0.094,0.9929753151260504,21.4,61,47,0.046545454545454445,-1.0,0.805245599907972,0.0,0.9799033779243657,0.0,0.0
83,random,Random,10,3,0.1,1000,10,0.8,2000,2,0.0409092903137207,0.4072398190045249,0.44,0.03,0.2075098814229249,0,0,985.0,950.0,5.5555555555555545,1.0,3.1,221,90,0.1105,0.9930656672952521,29.05,73,55,0.04728682170542631,-1.0,0.8061771081531379,0.0,0.9801402351897162,0.0,0.0
84,greedy,Greedy-Energy,10,3,0.1,1000,10,0.8,2000,0,0.03155684471130371,0.46153846153846156,0.39,0.0,0.0,0,0,995.0,950.0,0.0,1.0,1.0,182,84,0.091,0.1814814814814815,1493.9599999999998,128,0,0.8252747252747252,-1.0,0.8054494407879598,0.0,0.9089717898486959,0.0,0.0
85,greedy,Greedy-Energy,10,3,0.1,1000,10,0.8,2000,1,0.03441953659057617,0.3967391304347826,0.44,0.0,0.0,0,0,995.0,950.0,0.4079795156781518,1.0,1.0,184,73,0.092,0.18058459569020696,1536.2399999999996,129,0,0.8282608695652174,-1.0,0.8108609026040219,0.0,0.908971789848696,0.0,0.0
86,greedy,Greedy-Energy,10,3,0.1,1000,10,0.8,2000,2,0.02457594871520996,0.47023809523809523,0.47,0.0,0.0,0,0,995.0,950.0,0.0,1.0,1.0,168,79,0.084,0.17084745762711864,1369.7599999999998,122,0,0.838095238095238,-1.0,0.8031698436496038,0.0,0.908971789848696,0.0,0.0
88,round_robin,Round-Robin,10,3,0.1,1000,10,0.8,2000,1,0.035269737243652344,0.4618834080717489,0.43,0.035,0.021739130434782594,0,0,985.0,950.0,0.0,1.0,3.0,223,103,0.1115,0.9999798914136336,0.09,67,66,0.0013452914798204318,-1.0,0.8044620830204869,0.0,0.999245727957932,0.0,0.0
87,round_robin,Round-Robin,10,3,0.1,1000,10,0.8,2000,0,0.036658525466918945,0.42028985507246375,0.46,0.024999999999999994,-0.01904761904761909,0,0,985.0,950.0,15.965665128654093,1.0,3.0,207,87,0.1035,0.9999766627771295,0.08999999999999998,63,62,0.0014492753623187582,-1.0,0.8050557501106951,0.0,0.999245727957932,0.0,0.0
89,round_robin,Round-Robin,10,3,0.1,1000,10,0.8,2000,2,0.03047490119934082,0.46368715083798884,0.5,0.0,0.0,0,0,985.0,950.0,0.0,1.0,3.0,179,83,0.0895,0.9999271819411214,0.21000000000000002,54,53,0.003910614525139522,-1.0,0.8043957131896146,0.0,0.999245727957932,0.0,0.0
90,coverage,Coverage,10,3,0.1,1000,10,0.8,2000,0,0.02657318115234375,0.4793814432989691,0.48,0.0,0.0,0,0,995.0,930.3545357657697,0.9648606624460551,1.0,1.0,194,93,0.097,0.1,3387.2400000000002,194,0,0.8999999999999999,-1.0,0.8007003459025495,0.0,0.908971789848696,0.0,0.0
91,coverage,Coverage,10,3,0.1,1000,10,0.8,2000,1,0.03771162033081055,0.44339622641509435,0.43,0.015000000000000013,0.2619047619047619,0,0,995.0,887.086009609402,8.795933748596122,1.0,1.0,212,94,0.106,0.1,4044.9600000000014,212,0,0.8999999999999999,-1.0,0.8048937540244688,0.0,0.9089717898486959,0.0,0.0
92,coverage,Coverage,10,3,0.1,1000,10,0.8,2000,2,0.03739643096923828,0.4744186046511628,0.45,0.03,0.11471861471861478,0,0,995.0,897.4733566972191,6.131218348127959,1.0,1.0,215,102,0.1075,0.1,4160.25,215,0,0.8999999999999999,-1.0,0.8068649972471665,0.0,0.9089717898486959,0.0,0.0
93,threshold,Threshold,10,3,0.1,1000,10,0.8,2000,0,0.05620527267456055,0.4065934065934066,0.41,0.0,0.0,0,0,950.0,950.0,0.0,1.0,10.0,182,74,0.091,1.0,0.0,182,182,0.0,-1.0,0.8090801914052568,0.0,0.9999999999609377,0.0,0.0
94,threshold,Threshold,10,3,0.1,1000,10,0.8,2000,1,0.061965227127075195,0.4027777777777778,0.41,0.004999999999999977,0.028138528138528185,0,0,950.0,950.0,0.0,1.0,10.0,218,87,0.109,1.0,0.0,216,216,0.0,-1.0,0.8060692271218588,0.0,0.9908256880346906,0.0,0.0
95,threshold,Threshold,10,3,0.1,1000,10,0.8,2000,2,0.0649409294128418,0.4329896907216495,0.4,0.0,-0.10000000000000003,0,0,924.2322167634687,950.0,0.0,1.0,10.0,200,84,0.1,1.0,0.0,194,194,0.0,-1.0,0.8045138590920793,0.0,0.9699999999621096,0.0,0.0
99,variable,Variable-Freq,10,3,0.5,1000,10,0.7,2000,0,0.13194823265075684,0.5,0.0,0.024576411454889018,-0.038834951456310676,0,0,1000.0,950.0,21.992532870879327,1.0,1.0,1033,44,0.5165,0.9110588235294118,7.5600000000000005,13,7,0.14318181818181808,605.6082028598429,0.9654166309104951,0.0,0.07743418926106994,0.0,0.0
100,variable,Variable-Freq,10,3,0.5,1000,10,0.7,2000,1,0.1376938819885254,0.42045454545454547,0.01,0.02788866755113585,-0.06185567010309278,0,0,1000.0,918.9350854405438,32.05395781678047,1.0,1.0,970,37,0.485,0.9110588235294118,7.5600000000000005,13,7,0.14318181818181808,621.1263813833592,0.9706156657368449,0.0,0.0824634201099848,0.0,0.0
101,variable,Variable-Freq,10,3,0.5,1000,10,0.7,2000,2,0.1324472427368164,0.375,0.04,0.018724777273725242,-0.021039343572480544,0,0,1000.0,907.2146026094333,59.3025661775401,1.0,1.0,976,33,0.488,0.9110588235294118,7.5600000000000005,13,7,0.14318181818181808,383.10528503797354,0.9734020506336533,0.0,0.0819564728552103,0.0,0.0
96,fixed,Fixed-Freq,10,3,0.5,1000,10,0.7,2000,0,0.5128519535064697,0.5091891891891892,0.43,0.047401620017114544,-0.11337073398784475,0,0,919.3777509266635,890.9924415196576,389.2214173800616,1.0,3.4,925,471,0.4625,0.99999747662726,0.24000000000000005,309,308,0.0007782101167315147,-1.0,0.8043699224148647,0.0,0.9994747594287496,0.018212557759584858,0.0
97,fixed,Fixed-Freq,10,3,0.5,1000,10,0.7,2000,1,0.5359575748443604,0.4807090719499479,0.49,0.030550504633038947,0.05800438596491225,0,0,885.269545377412,915.873566218421,255.93241888704415,1.0,3.3,959,461,0.4795,0.9999979453723425,0.21000000000000002,320,319,0.0006568658116983261,-1.0,0.8023615882174524,0.0,0.9994745036019317,0.0,0.0
102,unknown,Unknown-Freq,10,3,0.5,1000,10,0.7,2000,0,0.14742827415466309,0.5,0.0,0.009428090415820633,-0.030612244897959183,0,0,1000.0,950.0,2.25,1.0,1.6666666666666667,986,3,0.493,1.0,0.0,1,1,0.0,373.40160321047443,0.9994003597841296,0.0,0.005714379934392138,0.0,0.0
98,fixed,Fixed-Freq,10,3,0.5,1000,10,0.7,2000,2,0.6124434471130371,0.4669950738916256,0.35,0.04142463035441596,-0.1619103086779266,0,0,955.3797622586562,778.8847190399406,3158.680336206228,1.0,3.4,1015,474,0.5075,0.9999979042010291,0.24000000000000005,339,338,0.0007092198581559739,-1.0,0.8035761624516197,0.0,0.9994660742215491,0.0,0.0
103,unknown,Unknown-Freq,10,3,0.5,1000,10,0.7,2000,1,0.154921293258667,0.5,0.0,0.012,-0.04,0,0,1000.0,950.0,2.066115702479339,1.0,1.25,1006,4,0.503,1.0,0.0,1,1,0.0,376.30276659266417,0.9992339206608268,0.0,0.007318139420376545,0.0,0.0
104,unknown,Unknown-Freq,10,3,0.5,1000,10,0.7,2000,2,0.14833521842956543,0.3333333333333333,0.0,0.009,-0.0297029702970297,0,0,1000.0,950.0,2.066115702479339,1.0,1.1111111111111112,1014,3,0.507,1.0,0.0,1,1,0.0,412.3188327499571,0.999418894580883,0.0,0.00814939663091343,0.0,0.0
108,greedy,Greedy-Energy,10,3,0.5,1000,10,0.7,2000,0,0.2826552391052246,0.4717741935483871,0.51,0.06106058517348482,0.04535353535353537,0,0,977.3369045151949,950.0,36.17114156291843,1.0,1.0,992,468,0.496,0.49406259727479945,10077.16,283,0,0.5542338709677419,-1.0,0.8043649073371627,0.0,0.908971789848696,0.0,0.0
107,random,Random,10,3,0.5,1000,10,0.7,2000,2,0.34455132484436035,0.445010183299389,0.33,0.035206621150566365,-0.08503401360544222,0,5,959.3954632946094,553.6447836168397,997.7869820954626,1.0,3.5,982,437,0.491,0.9973457917951758,244.49,331,280,0.028208512042230183,-1.0,0.804687045223412,0.0,0.9774338721838696,0.0,0.0
106,random,Random,10,3,0.5,1000,10,0.7,2000,1,0.37493300437927246,0.42376237623762375,0.4,0.057131427428342804,0.00990099009900991,0,9,885.9858154520082,333.39359539450356,3325.009317622753,1.0,3.3,1010,428,0.505,0.9976657110246714,224.56,335,274,0.024854744996771982,-1.0,0.806996661051315,0.0,0.9731558793828232,0.0,0.0
105,random,Random,10,3,0.5,1000,10,0.7,2000,0,0.39219021797180176,0.4289940828402367,0.6,0.07800000000000001,0.20199961172587844,0,10,932.975651532435,489.1340318981156,1811.886289807302,1.0,3.2,1014,435,0.507,0.9964209149148289,341.40999999999997,354,287,0.03136555303276012,-1.0,0.8099153680188635,0.0,0.9749096331830758,0.0,0.0
110,greedy,Greedy-Energy,10,3,0.5,1000,10,0.7,2000,2,0.1495809555053711,0.43543543543543545,0.52,0.054183045956607154,0.05535353535353538,0,0,993.5249780365302,950.0,16.031957111857814,1.0,1.0,999,435,0.4995,0.49960252103785063,9995.89,286,3,0.5478478478478477,-1.0,0.8071614764767656,0.0,0.908971789848696,0.0,0.0
109,greedy,Greedy-Energy,10,3,0.5,1000,10,0.7,2000,1,0.1681811809539795,0.44114636642784033,0.37,0.051231741703993354,0.006522196507468991,0,0,978.6676446333988,950.0,16.935753509831006,1.0,1.0,977,431,0.4885,0.4844464181490598,10158.210000000001,285,1,0.5614124872057318,-1.0,0.8039836091083562,0.0,0.9089717898486959,0.0,0.0
111,round_robin,Round-Robin,10,3,0.5,1000,10,0.7,2000,0,0.19470763206481934,0.4537131230925738,0.45,0.02793290019994786,-0.004535147392290273,0,0,974.8952500156656,917.2135890365689,139.46043159613856,1.0,3.0,983,446,0.4915,0.9999989651139927,0.09,295,294,0.0003051881993896277,-1.0,0.8045079834579465,0.0,0.9992457279579322,0.0,0.0
112,round_robin,Round-Robin,10,3,0.5,1000,10,0.7,2000,1,0.18841934204101562,0.4628344895936571,0.5,0.04123105625617661,0.005049504950495054,0,0,983.777720663866,892.6909341199234,384.3838228808958,1.0,3.0,1009,467,0.5045,0.9999977081116477,0.20999999999999996,303,302,0.0006937561942517156,-1.0,0.80404703675165,0.0,0.9992457279579322,0.0,0.0
113,round_robin,Round-Robin,10,3,0.5,1000,10,0.7,2000,2,0.15755438804626465,0.4335378323108384,0.36,0.03915780041490244,-0.09646539027982326,0,0,959.6507832211921,897.1914545367463,377.19092323324537,1.0,3.0,978,424,0.489,0.9999972120189862,0.24000000000000005,294,293,0.0008179959100202971,-1.0,0.8057529024432507,0.0,0.9992457279579321,0.0,0.0
114,coverage,Coverage,10,3,0.5,1000,10,0.7,2000,0,0.16171050071716309,0.47088866189989786,0.47,0.024944382578492946,-0.015043130654323555,0,0,957.6671680367677,750.2879159656469,225.2015812128997,1.0,1.0,979,461,0.4895,0.28106197233487873,24516.290000000005,403,0,0.739632277834525,-1.0,0.8034001969626289,0.0,0.9089717898486959,0.0,0.0
115,coverage,Coverage,10,3,0.5,1000,10,0.7,2000,1,0.1578521728515625,0.4300202839756592,0.45,0.035590260840104374,0.01576994434137291,0,0,952.8349559295253,753.3731177092478,234.30018245411685,1.0,1.0,986,424,0.493,0.27992168379833576,25009.039999999997,404,0,0.7403651115618661,-1.0,0.8054620610231767,0.0,0.9089717898486959,0.0,0.0
116,coverage,Coverage,10,3,0.5,1000,10,0.7,2000,2,0.16640400886535645,0.44201520912547526,0.42,0.04158124577258358,-0.004043126684636078,0,0,962.7741752556365,755.3175354821769,189.13602271021625,1.0,1.0,1052,465,0.526,0.30320657534246576,25432.960000000003,404,0,0.7201520912547528,-1.0,0.8062301635449861,0.0,0.9089717898486959,0.0,0.0
118,threshold,Threshold,10,3,0.5,1000,10,0.7,2000,1,0.24141311645507812,0.023980815347721823,0.0,0.02806517986736686,-0.0967741935483871,0,5,100.50816834648322,62.309246443486245,70660.39668696403,0.2,10.0,936,10,0.468,1.0,0.0,417,417,0.0,421.91188414858544,0.9929755348679454,0.0,0.41516386400183153,0.0,0.0
117,threshold,Threshold,10,3,0.5,1000,10,0.7,2000,0,0.2670154571533203,0.0215311004784689,0.0,0.017578395831246946,-0.05660377358490566,0,9,78.30814712002503,51.076921914585625,64290.81601016308,0.18181818181818182,10.0,1060,9,0.53,1.0,0.0,418,418,0.0,390.99796654764066,0.9942158294910008,0.0,0.36371354190786864,0.0,0.0
119,threshold,Threshold,10,3,0.5,1000,10,0.7,2000,2,0.268310546875,0.04784688995215311,0.0,0.046904157598234304,-0.16,0,16,80.28605271421843,72.679064150143,66433.23117440082,0.2727272727272727,10.0,1008,20,0.504,1.0,0.0,418,418,0.0,439.4044369131949,0.9869841465671458,0.0,0.3789744779919738,0.0,0.0
123,variable,Variable-Freq,10,3,0.5,1000,10,0.8,2000,0,0.14058470726013184,0.45454545454545453,0.0,0.024494897427831782,-0.039603960396039604,0,0,1000.0,929.2228864073979,23.01638789720172,1.0,1.0,1017,40,0.5085,0.9110588235294118,7.5600000000000005,13,7,0.14318181818181808,660.3393290416677,0.9678243309041276,0.0,0.07865242626026081,0.0,0.0
120,fixed,Fixed-Freq,10,3,0.5,1000,10,0.8,2000,0,0.6101620197296143,0.4703476482617587,0.5,0.04280302285390717,0.07742478434672839,0,0,923.6307384402253,857.8312643282084,1300.0937811773395,1.0,3.3,978,460,0.489,1.0,0.0,326,326,0.0,-1.0,0.8026014643593169,0.0,0.9994742652939693,0.0,0.0
124,variable,Variable-Freq,10,3,0.5,1000,10,0.8,2000,1,0.19431185722351074,0.5681818181818182,0.09,0.02528845928164676,0.009362507889753846,0,0,1000.0,950.0,11.229085705539807,1.0,1.0,976,50,0.488,0.9110588235294118,7.5600000000000005,13,7,0.14318181818181808,556.4565415988217,0.9611330208100802,0.0,0.0819564728552103,0.0,0.0
126,unknown,Unknown-Freq,10,3,0.5,1000,10,0.8,2000,0,0.12697649002075195,0.4,0.0,0.012570787221094178,-0.042105263157894736,0,0,1000.0,950.0,2.25,1.0,1.0,958,4,0.479,1.0,0.0,1,1,0.0,422.1528545630338,0.9991918624057904,0.0,0.009488223276082421,0.0,0.0
125,variable,Variable-Freq,10,3,0.5,1000,10,0.8,2000,2,0.13939857482910156,0.4431818181818182,0.0,0.019209372712298545,-0.04950495049504951,0,0,1000.0,907.1120543777579,39.0738691634214,1.0,1.0,1011,39,0.5055,0.9110588235294118,7.5600000000000005,13,7,0.14318181818181808,561.392213465354,0.9688025600357957,0.0,0.07911920623806651,0.0,0.0
121,fixed,Fixed-Freq,10,3,0.5,1000,10,0.8,2000,1,0.6300148963928223,0.431237721021611,0.45,0.025475478405714003,0.08464375849349642,0,0,932.0240392209505,697.8521509123038,5882.537527312077,1.0,3.4,1018,439,0.509,0.9999979165328329,0.24000000000000005,340,339,0.0007071302298171656,-1.0,0.8049284858382375,0.0,0.999378616978756,0.0,0.0
122,fixed,Fixed-Freq,10,3,0.5,1000,10,0.8,2000,2,0.6253135204315186,0.4347389558232932,0.46,0.037118429085533484,-0.03494949494949495,0,0,950.0067226946225,788.072661729268,2672.8210349560686,1.0,3.3,996,433,0.498,1.0,0.0,332,332,0.0,-1.0,0.8061286140018601,0.0,0.9994092832653001,0.0,0.0
127,unknown,Unknown-Freq,10,3,0.5,1000,10,0.8,2000,1,0.13892173767089844,0.8333333333333334,0.0,0.015,-0.05,0,0,1000.0,950.0,33.05785123966943,1.0,1.6666666666666667,1009,5,0.5045,1.0,0.0,1,1,0.0,393.91494536016165,0.9990633780830471,0.0,0.005577336337281941,0.0,0.0
128,unknown,Unknown-Freq,10,3,0.5,1000,10,0.8,2000,2,0.14306974411010742,0.375,0.0,0.009,-0.02857142857142857,0,0,1000.0,950.0,2.066115702479339,1.0,1.25,1056,3,0.528,1.0,0.0,1,1,0.0,383.5593405998562,0.9994418958126353,0.0,0.006971636606911746,0.0,0.0
130,random,Random,10,3,0.5,1000,10,0.8,2000,1,0.21834325790405273,0.44554455445544555,0.4,0.0600416522091123,-0.09900990099009899,0,12,945.8046771681265,630.5589585091911,1516.834262080086,1.0,3.2,1010,450,0.505,0.9986513850595626,123.41,322,279,0.019748594111809403,-1.0,0.8089851281567273,0.0,0.9759865005264027,0.0,0.0
129,random,Random,10,3,0.5,1000,10,0.8,2000,0,0.24052643775939941,0.41754051477597715,0.51,0.0705407683541936,0.09120879120879116,0,24,879.2915055314191,405.6271877826839,6367.829368111867,1.0,3.9,1049,438,0.5245,0.9978957923712151,214.04000000000002,349,295,0.025298179535467646,-1.0,0.8105251554587248,0.0,0.9670910877492682,0.0,0.0
132,greedy,Greedy-Energy,10,3,0.5,1000,10,0.8,2000,0,0.156508207321167,0.4557235421166307,0.54,0.03947182148518136,0.0486208508648901,0,0,989.9471224511838,950.0,18.113615247407584,1.0,1.0,926,422,0.463,0.46112264323434826,10020.64,281,0,0.5838012958963281,-1.0,0.8038585209003215,0.0,0.9089717898486959,0.0,0.0
131,random,Random,10,3,0.5,1000,10,0.8,2000,2,0.2275550365447998,0.400562851782364,0.29,0.03872983346207417,-0.12546288132604483,0,24,771.6719993868953,435.90974390176484,5126.738442913146,1.0,1.9,1066,427,0.533,0.9969700840224134,327.36,356,289,0.030225472273004206,-1.0,0.8090717567327461,0.0,0.9670378284112844,0.0,0.0
133,greedy,Greedy-Energy,10,3,0.5,1000,10,0.8,2000,1,0.13946318626403809,0.434,0.5,0.029814239699997185,0.030000000000000027,0,0,985.9267546024203,950.0,25.06386021855868,1.0,1.0,1000,434,0.5,0.49540757180932754,10185.4,281,1,0.5524,-1.0,0.8067611681222336,0.0,0.9089717898486961,0.0,0.0
134,greedy,Greedy-Energy,10,3,0.5,1000,10,0.8,2000,2,0.13644814491271973,0.46605876393110435,0.47,0.03402976184691902,0.05648319934034218,0,0,989.0705944793633,950.0,27.375876520437895,1.0,1.0,987,460,0.4935,0.48788218737636035,10225.609999999999,289,2,0.5553191489361702,-1.0,0.8026778700003416,0.0,0.9089717898486959,0.0,0.0
135,round_robin,Round-Robin,10,3,0.5,1000,10,0.8,2000,0,0.17118501663208008,0.4416586306653809,0.45,0.05204805471869242,-0.08196415235250187,0,0,958.3076565837313,775.3653210192829,2466.5951041744534,1.0,3.0,1037,458,0.5185,0.9999990700875048,0.09000000000000001,312,311,0.00028929604628724626,-1.0,0.8056824211489195,0.0,0.9992299905968328,0.0,0.0
136,round_robin,Round-Robin,10,3,0.5,1000,10,0.8,2000,1,0.1740705966949463,0.4448857994041708,0.45,0.040999999999999995,0.04554455445544553,0,0,974.8724607816351,880.56636252918,640.1361723919082,1.0,3.0,1007,448,0.5035,0.9999990138553326,0.09000000000000001,303,302,0.000297914597815252,-1.0,0.8035624602403991,0.0,0.9992457279579322,0.0,0.0
138,coverage,Coverage,10,3,0.5,1000,10,0.8,2000,0,0.13318729400634766,0.44532803180914515,0.38,0.04652956049652737,-0.013861386138613874,0,0,952.1986493799695,755.92818803468,255.11392700030066,1.0,1.0,1006,448,0.503,0.2847116412535869,25425.639999999996,404,0,0.7357852882703777,-1.0,0.8042706772964442,0.0,0.9089717898486961,0.0,0.0
137,round_robin,Round-Robin,10,3,0.5,1000,10,0.8,2000,2,0.1635582447052002,0.41905737704918034,0.38,0.04589305872902973,-0.0658531453818641,0,0,978.7823937599136,812.9976416331101,2028.9701184179735,1.0,3.0,976,409,0.488,0.9999981337190313,0.16,293,292,0.0005464480874315392,-1.0,0.8080548295612523,0.0,0.9992454688661571,0.0,0.0
139,coverage,Coverage,10,3,0.5,1000,10,0.8,2000,1,0.1711101531982422,0.45219123505976094,0.49,0.05095095681142799,0.10504950495049503,0,0,963.6105659585752,752.9105213458979,394.69483587377545,1.0,1.0,1004,454,0.502,0.28906005356702474,24792.04,404,0,0.7328685258964143,-1.0,0.805382640648333,0.0,0.9089717898486961,0.0,0.0
140,coverage,Coverage,10,3,0.5,1000,10,0.8,2000,2,0.15905499458312988,0.4728155339805825,0.5,0.0560357029044876,0.009708737864077666,0,0,979.5609002867717,750.7201563940307,335.59823676194577,1.0,1.0,1030,487,0.515,0.2961273718939982,25216.8,403,0,0.7264077669902911,-1.0,0.8039613967270567,0.0,0.908971789848696,0.0,0.0
141,threshold,Threshold,10,3,0.5,1000,10,0.8,2000,0,0.3176555633544922,0.02877697841726619,0.0,0.036,-0.1188118811881188,0,15,95.47673845612321,52.58189836732339,63435.8359273169,0.18181818181818182,10.0,1017,12,0.5085,1.0,0.0,417,417,0.0,341.43272216242053,0.9947412032061433,0.0,0.3794728884771511,0.0,0.0
142,threshold,Threshold,10,3,0.5,1000,10,0.8,2000,1,0.29588985443115234,0.02631578947368421,0.0,0.03456966485800899,-0.11702127659574468,0,6,59.381265985275874,51.54762535412857,73473.33759304677,0.2,10.0,942,11,0.471,1.0,0.0,418,418,0.0,414.95213193473705,0.9946114163708619,0.0,0.41263192905237833,0.0,0.0
143,threshold,Threshold,10,3,0.5,1000,10,0.8,2000,2,0.29739880561828613,0.0625,0.0,0.0649923072370877,-0.21359223300970873,0,10,71.13221071908106,50.23220039545981,77766.21868760021,0.18181818181818182,10.0,1031,26,0.5155,1.0,0.0,416,416,0.0,449.98944492430894,0.9830869326893287,0.0,0.376983902602109,0.0,0.0
